timestamp_amostra_ms,valor_adc,tensao_mv,sinal_controle,tensao_estimada_mv,erro_obs_mv
371352,766,687,38.0,679.47,7.53
371362,748,672,38.0,745.4,-73.4
371372,741,664,38.0,750.18,-86.18
371382,731,656,38.0,743.18,-87.18
371392,723,649,38.0,733.96,-84.96
371402,723,649,38.0,725.74,-76.74
371412,721,648,38.0,723.61,-75.61
371422,717,644,38.0,722.53,-78.53
371432,703,632,38.0,719.42,-87.42
371442,694,623,38.0,709.7,-86.7
371452,653,588,38.0,700.68,-112.68
371462,619,559,38.0,672.36,-113.36
371472,603,545,45.48,643.94,-98.94
371482,661,596,48.71,634.33,-38.33
371492,713,640,38.0,674.67,-34.67
371502,723,649,38.0,709.02,-60.02
371512,729,655,38.0,724.19,-69.19
371522,703,632,38.0,731.33,-99.33
371532,693,623,38.0,714.5,-91.5
371542,663,598,38.0,702.61,-104.61
371552,627,566,38.0,680.71,-114.71
371562,589,533,46.09,651.43,-118.43
371572,665,599,54.02,627.44,-28.44
371582,733,658,38.0,679.67,-21.67
371592,730,656,38.0,723.55,-67.55
371602,730,656,38.0,732.71,-76.71
371612,725,651,38.0,733.51,-82.51
371622,723,649,38.0,728.76,-79.76
371632,703,632,38.0,725.35,-93.35
371642,691,621,38.0,711.34,-90.34
371652,652,588,38.0,699.48,-111.48
371662,619,559,38.0,671.96,-112.96
371672,611,552,48.42,643.82,-91.82
371682,678,610,48.66,642.26,-32.26
371692,727,652,38.0,687.01,-35.01
371702,731,656,38.0,720.8,-64.8
371712,739,663,38.0,731.8,-68.8
371722,719,646,38.0,738.54,-92.54
371732,713,640,38.0,726.21,-86.21
371742,683,615,38.0,717.74,-102.74
371752,653,588,38.0,696.57,-108.57
371762,613,553,38.86,671.07,-118.07
371772,623,562,50.24,639.83,-77.83
371782,687,618,46.22,650.47,-32.47
371792,724,650,38.0,692.87,-42.87
371802,729,655,38.0,720.62,-65.62
371812,727,652,38.0,730.75,-78.75
371822,723,649,38.0,729.8,-80.8
371832,703,632,38.0,726.27,-94.27
371842,693,623,38.0,711.94,-88.94
371852,651,587,38.0,701.34,-114.34
371862,619,559,39.06,671.76,-112.76
371872,614,555,49.32,644.74,-89.74
371882,681,612,48.77,645.52,-33.52
371893,719,646,38.0,689.3,-43.3
371902,737,662,38.0,716.64,-54.64
371912,740,664,38.0,735.14,-71.14
371922,723,649,38.0,740.14,-91.14
371932,723,649,38.0,728.78,-79.78
371942,694,623,38.0,725.09,-102.09
371952,666,600,38.0,704.29,-104.29
371962,634,572,38.0,681.75,-109.75
371972,599,542,45.45,655.64,-113.64
371982,662,597,52.54,634.33,-37.33
371992,719,646,38.0,678.19,-32.19
372002,725,651,38.0,713.77,-62.77
372012,725,651,38.0,726.36,-75.36
372022,726,652,38.0,728.38,-76.38
372032,722,648,38.0,728.58,-80.58
372042,713,640,38.0,724.9,-84.9
372052,676,609,38.0,717.51,-108.51
372062,649,585,38.0,692.06,-107.06
372072,611,552,40.76,667.76,-115.76
372082,624,564,50.94,640.16,-76.16
372092,693,623,46.16,652.8,-29.8
372102,738,662,38.0,697.18,-35.18
372112,739,663,38.0,730.71,-67.71
372122,727,652,38.0,739.12,-87.12
372132,729,655,38.0,731.44,-76.44
372142,713,640,38.0,730.7,-90.7
372152,690,621,38.0,718.73,-97.73
372162,660,595,38.0,701.14,-106.14
372172,633,571,38.0,677.34,-106.34
372182,591,534,46.13,653.99,-119.99
372192,661,596,54.6,628.74,-32.74
372202,733,658,38.0,678.08,-20.08
372212,735,660,38.0,722.98,-62.98
372222,732,658,38.0,735.54,-77.54
372232,731,656,38.0,735.71,-79.71
372242,732,658,38.0,732.99,-74.99
372252,698,628,38.0,733.08,-105.08
372262,684,616,38.0,710.0,-94.0
372272,651,587,38.0,695.0,-108.0
372282,613,553,39.14,669.92,-116.92
372292,617,558,50.28,639.84,-81.84
372302,693,623,47.07,647.52,-24.52
372312,733,658,38.0,696.72,-38.72
372322,725,651,38.0,727.68,-76.68
372332,733,658,38.0,729.37,-71.37
372342,725,651,38.0,733.73,-82.73
372352,711,639,38.0,728.63,-89.63
372362,684,616,38.0,717.62,-101.62
372372,665,599,38.0,697.25,-98.25
372382,619,559,38.0,679.55,-120.55
372392,605,547,48.52,645.64,-98.64
372402,677,610,50.48,638.75,-28.75
372413,729,655,38.0,687.56,-32.56
372422,729,655,38.0,723.07,-68.07
372432,733,658,38.0,731.5,-73.5
372442,738,662,38.0,734.54,-72.54
372452,715,642,38.0,737.27,-95.27
372462,698,628,38.0,722.06,-94.06
372472,669,603,38.0,707.19,-104.19
372482,633,571,38.0,684.74,-113.74
372492,591,534,44.98,655.53,-121.53
372502,658,594,54.25,627.67,-33.67
372512,725,651,38.0,675.77,-24.77
372522,724,650,38.0,717.03,-67.03
372532,727,652,38.0,726.53,-74.53
372542,724,650,38.0,729.14,-79.14
372552,719,646,38.0,727.23,-81.23
372562,701,631,38.0,723.02,-92.02
372572,687,618,38.0,710.25,-92.25
372582,649,585,38.0,697.16,-112.16
372592,615,556,39.6,669.28,-113.28
372602,617,558,49.69,642.51,-84.51
372612,685,616,47.57,647.72,-31.72
372622,727,652,38.0,691.92,-39.92
372632,733,658,38.0,721.92,-63.92
372642,738,662,38.0,733.38,-71.38
372652,722,648,38.0,738.01,-90.01
372662,713,640,38.0,727.44,-87.44
372672,684,616,38.0,717.97,-101.97
372682,652,588,38.0,697.3,-109.3
372692,612,553,39.42,671.2,-118.2
372702,621,560,50.76,640.31,-80.31
372712,691,621,47.14,649.47,-28.47
372722,727,652,38.0,695.63,-43.63
372732,731,656,38.0,722.74,-66.74
372742,729,655,38.0,731.89,-76.89
372752,728,654,38.0,732.21,-78.21
372762,715,642,38.0,730.53,-88.53
372772,701,631,38.0,720.41,-89.41
372782,664,599,38.0,709.27,-110.27
372792,633,571,38.0,682.4,-111.4
372802,590,534,45.79,655.0,-121.0
372812,657,592,54.77,628.37,-36.37
372822,728,654,38.0,674.92,-20.92
372832,734,659,38.0,719.05,-60.05
372842,738,662,38.0,733.85,-71.85
372852,724,650,38.0,738.46,-88.46
372862,727,652,38.0,729.26,-77.26
372872,702,632,38.0,727.61,-95.61
372882,680,611,38.0,711.8,-100.8
372892,649,585,38.0,691.9,-106.9
372902,617,558,40.07,667.73,-109.73
372912,621,560,49.07,644.08,-84.08
372923,672,606,47.36,649.08,-43.08
372932,728,654,38.0,684.49,-30.49
372942,730,656,38.0,721.58,-65.58
372952,729,655,38.0,731.99,-76.99
372962,727,652,38.0,732.5,-80.5
372972,720,648,38.0,729.25,-81.25
372982,683,615,38.0,724.73,-109.73
372992,661,596,38.0,698.3,-102.3
373002,619,559,38.0,677.35,-118.35
373012,606,547,49.42,644.96,-97.96
373022,675,609,51.0,639.38,-30.38
373032,739,663,38.0,687.39,-24.39
373042,739,663,38.0,729.01,-66.01
373052,726,652,38.0,738.98,-86.98
373062,732,658,38.0,731.63,-73.63
373072,718,645,38.0,733.16,-88.16
373082,695,624,38.0,723.2,-99.2
373092,667,600,38.0,704.49,-104.49
373102,639,577,38.0,681.8,-104.8
373112,573,519,44.55,659.43,-140.43
373122,648,584,58.99,617.02,-33.02
373132,739,663,39.71,669.86,-6.86
373142,742,666,38.0,726.25,-60.25
373152,732,658,38.0,741.02,-83.02
373162,735,660,38.0,737.03,-77.03
373172,734,659,38.0,736.16,-77.16
373182,718,645,38.0,734.46,-89.46
373192,711,639,38.0,723.03,-84.03
373202,681,612,38.0,715.47,-103.47
373212,649,585,38.0,693.4,-108.4
373222,612,553,38.72,667.89,-114.89
373232,621,560,49.36,638.94,-78.94
373242,684,616,45.88,648.05,-32.05
373252,717,644,38.0,690.61,-46.61
373262,725,651,38.0,715.71,-64.71
373272,717,644,38.0,726.69,-82.69
373282,702,632,38.0,723.0,-91.0
373292,680,611,38.0,712.01,-101.01
373302,659,595,38.0,692.9,-97.9
373312,611,552,38.24,676.12,-124.12
373322,604,546,51.85,640.25,-94.25
373332,685,616,51.54,640.1,-24.1
373342,741,664,38.0,693.61,-29.61
373352,739,663,38.0,731.4,-68.4
373362,741,664,38.0,739.44,-75.44
373372,743,668,38.0,740.68,-72.68
373382,722,648,38.0,742.86,-94.86
373392,711,639,38.0,727.51,-88.51
373402,679,610,38.0,716.4,-106.4
373412,647,584,38.0,691.86,-107.86
373422,611,552,40.55,666.57,-114.57
373432,634,572,50.22,639.45,-67.45
373442,697,626,43.37,657.95,-31.95
373452,721,648,38.0,698.21,-50.21
373462,729,655,38.0,720.38,-65.38
373472,723,649,38.0,730.49,-81.49
373482,715,642,38.0,727.35,-85.35
373492,692,622,38.0,720.31,-98.31
373502,672,606,38.0,702.93,-96.93
373512,631,570,38.0,686.46,-116.46
373522,591,534,46.18,655.62,-121.62
373532,658,594,55.15,628.99,-34.99
373542,731,656,38.0,676.96,-20.96
373552,728,654,38.0,721.04,-67.04
373562,732,658,38.0,730.47,-72.47
373572,735,660,38.0,734.49,-74.49
373582,718,645,38.0,735.9,-90.9
373592,712,640,38.0,724.09,-84.09
373602,681,612,38.0,716.87,-104.87
373612,652,588,38.0,693.94,-105.94
373622,613,553,39.79,670.37,-117.37
373632,621,560,50.81,640.55,-80.55
373642,691,621,47.23,649.64,-28.64
373652,729,655,38.0,695.79,-40.79
373662,732,658,38.0,725.05,-67.05
373672,727,652,38.0,733.97,-81.97
373682,725,651,38.0,730.37,-79.37
373692,713,640,38.0,727.69,-87.69
373702,698,628,38.0,718.19,-90.19
373712,661,596,38.0,706.53,-110.53
373722,628,567,38.0,679.58,-112.58
373732,601,544,47.11,651.43,-107.43
373742,663,598,52.12,636.45,-38.45
373752,726,652,38.0,679.19,-27.19
373762,731,656,38.0,718.59,-62.59
373772,733,658,38.0,731.32,-73.32
373782,723,649,38.0,734.74,-85.74
373792,717,644,38.0,727.63,-83.63
373802,688,619,38.0,721.29,-102.29
373812,664,599,38.0,700.53,-101.53
373822,627,566,38.0,680.31,-114.31
373832,606,547,47.6,651.0,-104.0
373842,667,600,51.56,639.13,-39.13
373852,725,651,38.0,680.89,-29.89
373862,727,652,38.0,718.21,-66.21
373872,727,652,38.0,728.13,-76.13
373882,725,651,38.0,729.38,-78.38
373892,721,648,38.0,727.9,-79.9
373902,713,640,38.0,724.6,-84.6
373912,671,606,38.0,717.38,-111.38
373922,649,585,38.0,689.73,-104.73
373932,596,539,41.91,667.17,-128.17
373942,631,570,54.65,631.27,-61.27
373952,713,640,44.51,658.5,-18.5
373962,744,668,38.0,710.0,-42.0
373972,743,668,38.0,738.36,-70.36
373982,730,656,38.0,744.36,-88.36
373992,731,656,38.0,735.26,-79.26
374002,722,648,38.0,731.94,-83.94
374012,697,626,38.0,724.69,-98.69
374022,668,601,38.0,706.12,-105.12
374032,647,584,38.0,682.76,-98.76
374043,601,544,41.15,664.8,-120.8
374052,629,569,52.23,634.07,-65.07
374062,701,631,43.98,656.52,-25.52
374072,729,655,38.0,702.45,-47.45
374082,730,656,38.0,726.89,-70.89
374092,731,656,38.0,732.82,-76.82
374102,730,656,38.0,733.01,-77.01
374112,693,623,38.0,732.1,-109.1
374122,678,610,38.0,706.29,-96.29
374132,637,575,38.0,689.76,-114.76
374142,600,543,43.75,659.79,-116.79
374152,639,577,52.83,634.26,-57.26
374162,719,646,42.01,663.07,-17.07
374172,732,658,38.0,713.54,-55.54
374182,727,652,38.0,731.75,-79.75
374192,731,656,38.0,730.55,-74.55
374202,723,649,38.0,732.03,-83.03
374212,711,639,38.0,726.38,-87.38
374222,687,618,38.0,716.93,-98.93
374232,669,603,38.0,698.58,-95.58
374242,623,562,38.0,682.92,-120.92
374252,589,533,47.96,648.71,-115.71
374262,667,600,54.68,628.27,-28.27
374273,735,660,38.0,681.08,-21.08
374282,737,662,38.0,725.24,-63.24
374292,739,663,38.0,737.53,-74.53
374302,742,666,38.0,739.86,-73.86
374312,723,649,38.0,741.45,-92.45
374322,717,644,38.0,728.13,-84.13
374332,685,616,38.0,720.51,-104.51
374342,660,595,38.0,697.51,-102.51
374352,623,562,38.0,676.22,-114.22
374362,612,553,46.84,646.87,-93.87
374372,669,603,48.31,642.04,-39.04
374382,715,642,38.0,681.15,-39.15
374392,725,651,38.0,711.7,-60.7
374402,719,646,38.0,725.9,-79.9
374412,715,642,38.0,724.57,-82.57
374422,695,624,38.0,720.14,-96.14
374432,679,610,38.0,704.81,-94.81
374442,633,571,38.0,690.19,-119.19
374453,611,552,44.88,657.39,-105.39
374462,648,584,50.55,641.82,-57.82
374472,711,639,40.81,668.35,-29.35
374482,724,650,38.0,708.46,-58.46
374492,728,654,38.0,724.36,-70.36
374502,733,658,38.0,730.36,-72.36
374512,711,639,38.0,733.8,-94.8
374522,694,623,38.0,719.42,-96.42
374532,663,598,38.0,703.15,-105.15
374542,623,562,38.0,680.28,-118.28
374552,583,528,50.01,647.93,-119.93
374562,676,609,56.93,626.15,-17.15
374572,747,671,38.0,689.31,-18.31
374582,739,663,38.0,735.47,-72.47
374592,733,658,38.0,740.47,-82.47
374602,731,656,38.0,736.28,-80.28
374612,727,652,38.0,732.59,-80.59
374622,724,650,38.0,728.09,-78.09
374632,721,648,38.0,725.24,-77.24
374642,681,612,38.0,723.03,-111.03
374652,660,595,38.0,695.31,-100.31
374662,616,557,38.0,675.73,-118.73
374672,587,531,49.44,643.06,-112.06
374682,672,606,54.56,626.86,-20.86
374692,747,671,38.0,685.35,-14.35
374702,747,671,38.0,734.79,-63.79
374712,732,658,38.0,746.67,-88.67
374722,739,663,38.0,738.01,-75.01
374732,725,651,38.0,738.25,-87.25
374742,704,632,38.0,728.63,-96.63
374752,682,613,38.0,711.5,-98.5
374762,663,598,38.0,692.98,-94.98
374772,617,558,38.0,677.63,-119.63
374782,611,552,47.17,644.48,-92.48
374792,671,606,48.06,641.13,-35.13
374802,723,649,38.0,683.11,-34.11
374812,725,651,38.0,717.61,-66.61
374822,724,650,38.0,727.38,-77.38
374832,719,646,38.0,727.79,-81.79
374842,681,612,38.0,723.81,-111.81
374852,660,595,38.0,696.43,-101.43
374862,621,560,38.0,676.54,-116.54
374872,605,547,48.81,645.82,-98.82
374882,671,606,50.86,639.25,-33.25
374892,734,659,38.0,685.09,-26.09
374902,738,662,38.0,725.51,-63.51
374912,723,649,38.0,737.49,-88.49
374922,728,654,38.0,729.18,-75.18
374932,709,637,38.0,729.69,-92.69
374942,683,615,38.0,716.45,-101.45
374952,655,591,38.0,696.22,-105.22
374962,628,567,38.56,673.28,-106.28
374972,589,533,48.11,650.73,-117.73
374982,669,603,55.19,629.22,-26.22
374992,743,668,38.0,684.17,-16.17
375002,740,664,38.0,732.08,-68.08
375012,733,658,38.0,740.64,-82.64
375022,733,658,38.0,736.58,-78.58
375032,735,660,38.0,734.32,-74.32
375042,703,632,38.0,734.66,-102.66
375052,687,618,38.0,713.22,-95.22
375062,654,590,38.0,697.14,-107.14
375072,621,560,38.12,672.51,-112.51
375082,607,548,48.82,644.66,-96.66
375092,681,612,50.11,639.68,-27.68
375102,733,658,38.0,689.08,-31.08
375112,727,652,38.0,725.77,-73.77
375122,729,655,38.0,729.88,-74.88
375132,724,650,38.0,731.78,-81.78
375142,711,639,38.0,727.49,-88.49
375152,685,616,38.0,717.46,-101.46
375162,665,599,38.0,697.32,-98.32
375172,621,560,38.0,679.64,-119.64
375182,607,548,48.67,646.46,-98.46
375193,667,600,50.89,639.87,-39.87
375202,731,656,38.0,680.62,-24.62
375212,730,656,38.0,722.04,-66.04
375222,731,656,38.0,732.18,-76.18
375232,735,660,38.0,733.33,-73.33
375242,703,632,38.0,735.52,-103.52
375252,691,621,38.0,714.13,-93.13
375262,659,595,38.0,700.03,-105.03
375272,618,559,38.0,677.22,-118.22
375282,603,545,49.81,645.0,-100.0
375292,681,612,51.69,638.27,-26.27
375302,736,661,38.0,690.02,-29.02
375312,730,656,38.0,728.14,-72.14
375322,733,658,38.0,733.38,-75.38
375332,727,652,38.0,734.77,-82.77
375342,719,646,38.0,729.55,-83.55
375352,699,629,38.0,723.06,-94.06
375362,685,616,38.0,708.35,-92.35
375372,646,583,38.0,694.94,-111.94
375382,607,548,41.05,667.14,-119.14
375392,627,566,51.91,637.26,-71.26
375402,697,626,45.52,654.49,-28.49
375412,729,655,38.0,699.32,-44.32
375422,734,659,38.0,725.94,-66.94
375432,739,663,38.0,734.85,-71.85
375442,719,646,38.0,738.83,-92.83
375452,713,640,38.0,725.91,-85.91
375462,684,616,38.0,717.43,-101.43
375472,653,588,38.0,697.12,-109.12
375482,617,558,39.34,671.14,-113.14
375492,619,559,49.49,644.01,-85.01
375502,683,615,47.62,648.47,-33.47
375512,723,649,38.0,691.24,-42.24
375522,727,652,38.0,719.36,-67.36
375532,724,650,38.0,728.15,-78.15
375542,721,648,38.0,727.68,-79.68
375552,704,632,38.0,725.09,-93.09
375562,693,623,38.0,711.77,-88.77
375572,652,588,38.0,701.41,-113.41
375582,616,557,39.69,672.61,-115.61
375592,613,553,50.57,644.04,-91.04
375602,682,613,49.98,644.92,-31.92
375612,732,658,38.0,690.93,-32.93
375622,739,663,38.0,726.03,-63.03
375632,739,663,38.0,738.09,-75.09
375642,723,649,38.0,739.75,-90.75
375652,723,649,38.0,728.37,-79.37
375662,695,624,38.0,724.81,-100.81
375673,671,606,38.0,704.89,-98.89
375682,635,573,38.0,686.4,-113.4
375692,599,542,45.25,657.49,-115.49
375702,651,587,53.23,634.43,-47.43
375712,715,642,40.01,671.11,-29.11
375722,727,652,38.0,710.69,-58.69
375732,727,652,38.0,726.37,-74.37
375742,725,651,38.0,729.24,-78.24
375752,724,650,38.0,728.1,-78.1
375762,719,646,38.0,726.31,-80.31
375772,680,611,38.0,722.42,-111.42
375782,658,594,38.0,694.76,-100.76
375792,615,556,38.46,675.07,-119.07
375802,607,548,50.73,642.71,-94.71
375812,679,610,51.09,640.91,-30.91
375822,743,668,38.0,688.68,-20.68
375832,741,664,38.0,733.11,-69.11
375842,727,652,38.0,740.7,-88.7
375852,732,658,38.0,731.9,-73.9
375862,717,644,38.0,733.08,-89.08
375872,695,624,38.0,722.32,-98.32
375882,675,609,38.0,704.21,-95.21
375892,647,584,38.0,688.54,-104.54
375902,597,540,41.64,666.4,-126.4
375912,633,571,53.94,631.8,-60.8
375922,712,640,43.87,658.91,-18.91
375932,739,663,38.0,709.65,-46.65
375942,732,658,38.0,734.59,-76.59
375952,733,658,38.0,735.93,-77.93
375962,737,662,38.0,734.86,-72.86
375972,701,631,38.0,736.75,-105.75
375982,686,617,38.0,713.23,-96.23
375992,652,588,38.0,696.47,-108.47
376002,614,555,39.08,670.88,-115.88
376012,613,553,50.17,641.4,-88.4
376022,688,619,48.78,643.91,-24.91
376032,735,660,38.0,694.24,-34.24
376042,727,652,38.0,728.53,-76.53
376052,731,656,38.0,730.38,-74.38
376062,722,648,38.0,732.46,-84.46
376072,713,640,38.0,726.01,-86.01
376082,687,618,38.0,717.76,-99.76
376092,667,600,38.0,698.89,-98.89
376102,621,560,38.0,680.76,-120.76
376112,603,545,48.65,646.68,-101.68
376122,673,607,51.45,637.55,-30.55
376132,731,656,38.0,685.8,-29.8
376142,729,655,38.0,723.33,-68.33
376152,729,655,38.0,731.58,-76.58
376162,734,659,38.0,732.29,-73.29
376172,709,637,38.0,734.44,-97.44
376182,688,619,38.0,717.65,-98.65
376192,657,592,38.0,699.41,-107.41
376202,617,558,38.23,674.71,-116.71
376212,605,547,50.01,643.79,-96.79
376222,683,615,50.93,639.71,-24.71
376232,738,662,38.0,692.0,-30.0
376242,724,650,38.0,729.41,-79.41
376252,733,658,38.0,729.1,-71.1
376262,726,652,38.0,733.65,-81.65
376272,717,644,38.0,729.37,-85.37
376282,694,623,38.0,721.59,-98.59
376292,679,610,38.0,703.51,-93.51
376302,633,571,38.0,689.29,-118.29
376312,587,531,45.55,656.85,-125.85
376322,651,587,56.01,626.23,-39.23
376332,731,656,39.43,671.61,-15.61
376342,730,656,38.0,720.97,-64.97
376352,735,660,38.0,732.01,-72.01
376362,737,662,38.0,736.42,-74.42
376372,719,646,38.0,737.86,-91.86
376382,715,642,38.0,725.25,-83.25
376392,685,616,38.0,718.57,-102.57
376402,655,591,38.0,697.29,-106.29
376412,619,559,38.06,673.35,-114.35
376422,605,547,49.28,644.08,-97.08
376432,677,610,50.62,639.19,-29.19
376442,725,651,38.0,687.88,-36.88
376452,728,654,38.0,720.15,-66.15
376462,726,652,38.0,730.03,-78.03
376472,723,649,38.0,729.73,-80.73
376482,711,639,38.0,726.34,-87.34
376493,699,629,38.0,717.31,-88.31
376502,657,592,38.0,707.24,-115.24
376512,622,561,38.0,676.85,-115.85
376522,601,544,49.31,646.27,-102.27
376532,671,606,52.11,637.3,-31.3
376542,732,658,38.0,685.56,-27.56
376552,739,663,38.0,724.73,-61.73
376562,740,664,38.0,737.96,-73.96
376572,724,650,38.0,740.62,-90.62
376582,719,646,38.0,729.44,-83.44
376592,692,622,38.0,722.83,-100.83
376602,665,599,38.0,702.87,-103.87
376612,630,569,38.0,680.65,-111.65
376622,598,541,46.59,653.14,-112.14
376632,663,598,52.94,634.06,-36.06
376642,723,649,38.0,679.28,-30.28
376652,725,651,38.0,716.32,-65.32
376662,724,650,38.0,726.97,-76.97
376672,723,649,38.0,727.67,-78.67
376682,718,645,38.0,726.06,-81.06
376692,711,639,38.0,721.99,-82.99
376702,670,604,38.0,716.1,-112.1
376712,638,577,38.0,688.06,-111.06
376722,595,538,44.3,660.83,-122.83
376732,635,573,54.87,631.25,-58.25
376742,716,643,43.82,661.1,-18.1
376752,744,668,38.0,712.36,-44.36
376762,742,666,38.0,738.94,-72.94
376772,728,654,38.0,742.91,-88.91
376782,731,656,38.0,733.33,-77.33
376792,719,646,38.0,731.47,-85.47
376802,699,629,38.0,723.12,-94.12
376812,672,606,38.0,708.06,-102.06
376822,646,583,38.0,687.11,-104.11
376833,597,540,41.44,665.1,-125.1
376842,628,567,53.59,631.23,-64.23
376852,703,632,44.71,655.43,-23.43
376862,734,659,38.0,703.54,-44.54
376872,731,656,38.0,730.14,-74.14
376882,731,656,38.0,733.56,-77.56
376892,734,659,38.0,733.05,-74.05
376902,700,630,38.0,734.27,-104.27
376912,685,616,38.0,712.07,-96.07
376922,651,587,38.0,695.62,-108.62
376932,611,552,39.57,670.08,-118.08
376942,615,556,50.95,639.49,-83.49
376952,693,623,47.98,646.49,-23.49
376962,735,660,38.0,697.23,-37.23
376972,726,652,38.0,729.27,-77.27
376982,731,656,38.0,730.47,-74.47
376992,722,648,38.0,732.41,-84.41
377002,711,639,38.0,725.95,-86.95
377013,687,618,38.0,716.95,-98.95
377022,665,599,38.0,698.68,-99.68
377032,619,559,38.0,679.97,-120.97
377042,603,545,49.1,645.74,-100.74
377052,672,606,51.56,637.76,-31.76
377062,732,658,38.0,685.22,-27.22
377072,727,652,38.0,724.7,-72.7
377082,732,658,38.0,729.66,-71.66
377092,737,662,38.0,734.06,-72.06
377102,709,637,38.0,737.19,-100.19
377112,693,623,38.0,718.3,-95.3
377122,659,595,38.0,702.5,-107.5
377132,620,559,38.0,677.66,-118.66
377142,603,545,49.58,644.92,-99.92
377152,681,612,51.51,637.92,-25.92
377162,732,658,38.0,689.71,-31.71
377172,727,652,38.0,725.77,-73.77
377182,731,656,38.0,729.77,-73.77
377192,725,651,38.0,732.44,-81.44
377202,717,644,38.0,728.38,-84.38
377212,695,624,38.0,721.43,-97.43
377222,682,613,38.0,704.3,-91.3
377232,636,574,38.0,691.81,-117.81
377242,599,542,44.16,659.75,-117.75
377252,639,577,53.36,633.93,-56.93
377262,714,642,42.45,663.49,-21.49
377272,729,655,38.0,710.99,-55.99
377282,739,663,38.0,728.8,-65.8
377292,739,663,38.0,738.21,-75.21
377302,717,644,38.0,739.35,-95.35
377312,713,640,38.0,724.22,-84.22
377322,681,612,38.0,716.82,-104.82
377332,652,588,38.0,693.87,-105.87
377342,612,553,39.72,670.32,-117.32
377352,645,583,49.98,640.45,-57.45
377362,685,616,41.07,666.28,-50.28
377372,701,631,38.0,690.57,-59.57
377382,714,642,38.0,705.48,-63.48
377392,712,640,38.0,717.13,-77.13
377402,695,624,38.0,717.8,-93.8
377412,670,604,38.0,705.07,-101.07
377423,664,599,38.0,686.3,-87.3
377432,600,543,39.89,677.99,-134.99
377442,619,559,55.33,635.88,-76.88
377452,703,632,49.21,652.16,-20.16
377462,749,673,38.0,706.59,-33.59
377472,741,664,38.0,741.19,-77.19
377482,743,668,38.0,742.06,-74.06
377492,745,669,38.0,743.72,-74.72
377502,723,649,38.0,743.9,-94.9
377512,712,640,38.0,728.15,-88.15
377522,677,610,38.0,717.05,-107.05
377532,647,584,38.0,691.85,-107.85
377542,605,547,41.84,666.44,-119.44
377552,637,575,52.29,636.73,-61.73
377562,711,639,43.02,661.3,-22.3
377572,723,649,38.0,708.44,-59.44
377582,727,652,38.0,723.5,-71.5
377592,725,651,38.0,728.58,-77.58
377602,718,645,38.0,728.05,-83.05
377612,703,632,38.0,722.6,-90.6
377622,692,622,38.0,710.96,-88.96
377632,651,587,38.0,700.42,-113.42
377642,615,556,39.77,671.61,-115.61
377653,610,552,50.64,643.14,-91.14
377662,681,612,50.07,644.05,-32.05
377672,731,656,38.0,690.09,-34.09
377682,741,664,38.0,724.36,-60.36
377692,741,664,38.0,738.5,-74.5
377702,724,650,38.0,740.69,-90.69
377712,723,649,38.0,729.4,-80.4
377722,693,623,38.0,725.06,-102.06
377732,667,600,38.0,704.16,-104.16
377742,632,571,38.0,681.64,-110.64
377752,598,541,46.17,654.81,-113.81
377762,659,595,53.17,634.0,-39.0
377772,719,646,38.0,677.13,-31.13
377782,724,650,38.0,713.46,-63.46
377792,723,649,38.0,725.53,-76.53
377802,723,649,38.0,726.67,-77.67
377812,717,644,38.0,725.92,-81.92
377822,711,639,38.0,721.29,-82.29
377832,671,606,38.0,715.99,-109.99
377842,639,577,38.0,689.61,-112.61
377852,565,513,45.31,661.25,-148.25
377862,645,583,61.58,613.31,-30.31
377872,742,666,40.82,670.24,-4.24
377882,751,672,38.0,729.4,-57.4
377892,741,664,38.0,746.12,-82.12
377902,728,654,38.0,742.61,-88.61
377912,727,652,38.0,732.69,-80.69
377922,718,645,38.0,727.95,-82.95
377933,717,644,38.0,721.32,-77.32
377942,700,630,38.0,718.98,-88.98
377952,691,621,38.0,708.04,-87.04
377962,648,584,38.0,698.74,-114.74
377972,613,553,38.7,668.89,-115.89
377982,612,553,49.83,639.26,-86.26
377992,679,610,48.25,643.29,-33.29
378002,727,652,38.0,687.01,-35.01
378012,733,658,38.0,720.87,-62.87
378022,739,663,38.0,733.37,-70.37
378032,718,645,38.0,738.95,-93.95
378042,702,632,38.0,725.51,-93.51
378052,669,603,38.0,711.47,-108.47
378062,637,575,38.0,685.94,-110.94
378072,601,544,43.95,658.8,-114.8
378082,649,585,52.19,635.05,-50.05
378092,715,642,39.9,668.82,-26.82
378102,716,643,38.0,710.07,-67.07
378112,723,649,38.0,719.52,-70.52
378122,719,646,38.0,725.37,-79.37
378132,712,640,38.0,723.62,-83.62
378142,691,621,38.0,717.92,-96.92
378152,677,610,38.0,701.73,-91.73
378162,631,570,38.0,689.35,-119.35
378172,589,533,46.58,656.47,-123.47
378182,655,591,56.02,628.79,-37.79
378192,733,658,39.06,675.37,-17.37
378202,731,656,38.0,723.04,-67.04
378212,739,663,38.0,732.41,-69.41
